classe,municipio,uf,tipo,situacao,area,vpp,vup,vm,lances,exposicao,selic,igpm,ipca,incc,pib,idade,condominio,esquina,vagas,abaixo,arrematado
1,5208707,52,2,1,242.75,451686.02,299412.6,401213,0,1,6.5,76587,46584,41025,1.1,30,1,2,0,0.34,NAO
1,3550308,35,1,1,68.14,309778.39,186982.23,261775,1,20,6.5,76587,46584,41025,1.1,27,1,2,0,0.4,SIM
1,3529005,35,2,1,250,176922.49,106790.41,149507,0,20,6.5,76587,46584,41025,1.1,42,2,2,2,0.4,NAO
1,3546405,35,5,1,1762.27,2761529.36,1389049.25,2083574,0,20,6.5,76587,46584,41025,1.1,44,2,2,0,0.5,NAO
1,3550308,35,3,1,450,1404461.94,706444.35,1059667,0,20,6.5,76587,46584,41025,1.1,38,2,2,0,0.5,NAO
1,3550308,35,1,1,624844,492866.02,249820.52,374731,43,20,6.5,76587,46584,41025,1.1,2,1,2,1,0.5,SIM
1,3550308,35,1,1,52.98,355537.88,214602.66,300444,1,20,6.5,76587,46584,41025,1.1,17,1,2,1,0.4,SIM
1,3550308,35,2,1,130,538826.56,246741.41,382449,0,2,6.5,76587,46584,41025,1.1,26,2,2,2,0.55,NAO
1,2607604,26,1,1,51.5,289818.69,215462.31,271483,0,7,6.5,76587,46584,41025,1.1,5,1,2,1,0.26,NAO
1,3506359,35,1,1,195.42,2428481.1,1465831.18,2052164,0,20,6.5,76587,46584,41025,1.1,21,1,2,2,0.4,NAO
1,3550308,35,1,1,146.07,780818.45,392751.68,589128,1,20,6.5,76587,46584,41025,1.1,36,1,2,2,0.5,SIM
1,3548708,35,1,1,85.51,331839.26,166915.15,250373,1,21,6.5,76587,46584,41025,1.1,23,1,2,1,0.5,SIM
1,3552205,35,2,1,460.2,602390.93,363603.16,509044,0,20,6.5,76587,46584,41025,1.1,44,2,2,0,0.4,NAO
1,3550308,35,1,1,137.68,1056820.95,637897.12,893056,0,20,6.5,76587,46584,41025,1.1,35,1,2,0,0.4,NAO
2,3505708,35,5,2,40.99,374534.85,226069.24,316497,0,20,6.5,76587,46584,41025,1.1,9,1,2,1,0.4,NAO
1,3509502,35,1,1,45.07,241929.66,146028.74,204440,7,20,6.5,76587,46584,41025,1.1,37,1,2,1,0.4,SIM
1,3550308,35,1,1,63.95,218368.38,131807.15,184530,1,20,6.5,76587,46584,41025,1.1,38,1,2,1,0.4,SIM
1,3551603,35,1,1,133.5,439014.81,220824.45,331237,0,20,6.5,76587,46584,41025,1.1,28,1,2,1,0.5,NAO
1,3550308,35,2,2,161,470482.79,283983.41,397577,0,20,6.5,76587,46584,41025,1.1,40,2,2,2,0.4,NAO
1,4213807,35,1,1,69.94,198055.03,119546.01,167364,15,20,6.5,76587,46584,41025,1.1,32,1,2,0,0.4,SIM
1,2413003,35,1,1,34.88,202193.57,101096.79,151645,0,7,6.5,76587,46584,41025,1.1,30,1,2,0,0.5,NAO
1,3550308,35,2,1,130,482088.7,241044.35,361567,9,7,6.5,76587,46584,41025,1.1,28,2,2,2,0.5,SIM
1,3513009,35,1,1,45.09,177810.99,88905.49,134247,15,20,6.5,76587,46584,41025,1.1,19,1,2,1,0.51,SIM
1,3552205,35,8,1,227.5,153131.2,77024.99,115537,0,21,6.5,76587,46584,41025,1.1,47,2,2,0,0.5,NAO
1,3552205,35,8,1,514.02,194329.84,97747.91,146622,1,20,6.5,76587,46584,41025,1.1,33,1,2,0,0.5,SIM
1,3529401,35,2,1,150,347236.76,208342.05,293762,1,20,6.5,76587,46584,41025,1.1,32,2,2,1,0.41,SIM
1,3549102,35,2,1,360,715468.87,359880.84,539821,23,20,6.5,76587,46584,41025,1.1,43,2,2,4,0.5,SIM
1,3519071,35,2,1,340,43592,43613,65420,0,21,6.5,76587,46584,41025,1.1,30,2,2,0,0.5,NAO
1,3550308,35,1,1,58.72,439173.64,109840.01,192220,78,1,6.5,76587,46584,41025,1.1,17,1,2,1,0.75,SIM
1,3550308,35,2,1,167.5,522564,262849.69,394275,0,20,6.5,76587,46584,41025,1.1,44,2,2,0,0.5,NAO
1,3550308,35,1,1,184.5,604953.93,365150.19,511210,0,20,6.5,76587,46584,41025,1.1,25,1,2,3,0.4,NAO
3,3550308,35,3,1,360,613673.23,308677.63,463016,0,20,6.5,76587,46584,41025,1.1,19,1,2,0,0.5,NAO
1,3550308,35,1,1,58.95,284335.25,143020.63,214531,50,20,6.5,76587,46584,41025,1.1,42,1,2,1,0.5,SIM
1,3524600,35,8,1,636.73,30683.66,15433.88,23151,3,20,6.5,76587,46584,41025,1.1,30,2,2,0,0.5,SIM
1,3503901,35,2,1,544283,1070637.52,689668.28,937949,0,7,6.5,76587,46584,41025,1.1,12,1,2,4,0.36,NAO
1,3550308,35,1,1,45.22,198414.6,120685.23,168959,1,50,6.5,76587,46584,41025,1.1,26,1,1,1,0.4,SIM
1,2513851,35,1,1,55.85,199391.31,99695.65,150540,14,20,6.5,76587,46584,41025,1.1,21,1,2,1,0.51,SIM
1,3506359,35,2,1,275,319515.24,192859.4,270003,1,20,6.5,76587,46584,41025,1.1,41,2,2,0,0.4,SIM
1,3550308,35,1,1,61.52,262505.15,132040.09,198060,11,20,6.5,76587,46584,41025,1.1,10,1,2,1,0.5,SIM
1,3548708,35,1,1,88.55,428447.54,170000,273700,0,2,6.5,76587,46584,41025,1.1,25,1,2,1,0.61,NAO
1,3550308,35,1,1,96.44,565880.74,265000,408100,25,2,6.5,76587,46584,41025,1.1,31,1,1,2,0.54,SIM
1,3550308,35,1,2,188,453104.5,273493.88,382891,0,41,6.5,76587,46584,41025,1.1,36,1,2,0,0.4,NAO
1,3509502,35,2,1,213906,575573.33,432474.83,540594,0,7,6.5,76587,46584,41025,1.1,12,1,2,2,0.25,NAO
1,3550308,35,1,1,68.63,365000,182500,273750,15,7,6.5,76587,46584,41025,1.1,9,1,2,1,0.5,SIM
1,3550308,35,2,1,125,439169,353443.21,424132,0,21,6.5,76587,46584,41025,1.1,24,2,2,1,0.2,NAO
1,33,33,1,1,152,2943637.78,1214940.63,1931756,64,1,6.5,76587,46584,41025,1.1,22,1,2,2,0.59,SIM
1,4202800,42,8,1,420,764560.14,443498.69,629768,0,1,6.5,76587,46584,41025,1.1,30,1,2,0,0.42,NAO
2,3506003,35,7,1,30.98,86427.05,52167.37,73034,0,21,6.5,76587,46584,41025,1.1,41,2,2,0,0.4,NAO
1,3550308,35,1,2,470.66,2400000,1920000,2400000,0,0,6.5,76587,46584,41025,1.1,23,1,2,6,0.2,NAO
1,5208707,52,2,1,308.45,268070.18,202528.25,253160,0,7,6.5,76587,46584,41025,1.1,24,2,2,0,0.25,NAO
1,3550308,35,1,1,104.6,1134524.52,798932.16,1038612,20,20,6.5,76587,46584,41025,1.1,11,1,2,1,0.3,SIM
1,3552205,35,2,1,300,31872.45,15936.22,24064,1,20,6.5,76587,46584,41025,1.1,10,2,2,1,0.51,SIM
1,3501608,35,2,1,302.5,75571.44,37691.26,56914,2,52,6.5,67516,37765,40925,1.1,35,2,2,0,0.51,SIM
2,3549904,35,7,2,83124,297000,219780,297000,0,0,6.5,76587,46584,41025,1.1,9,1,1,2,0.26,NAO
1,3300704,33,2,1,62.93,31689.55,15844.77,23926,37,20,6.5,65279,33664,37719,1.1,12,1,1,1,0.51,SIM
1,4213807,35,1,1,45.24,201527.39,171107.75,198485,0,7,6.5,76587,46584,41025,1.1,35,1,2,1,0.16,NAO
1,3511508,35,2,1,402,684940.36,315500,485870,0,2,6.5,76587,46584,41025,1.1,6,2,2,0,0.54,NAO
1,3550308,35,1,1,51.5,484064.14,340877.97,443141,87,20,6.5,76587,46584,41025,1.1,13,1,2,1,0.3,SIM
2,2307650,23,8,1,7392,2706632.8,2101030.93,2584268,0,15,6.5,76587,46584,41025,1.1,10,2,1,0,0.23,NAO
1,3550308,35,1,1,74.47,455334.1,320646.27,416840,0,20,6.5,76587,46584,41025,1.1,34,1,2,1,0.3,NAO
3,3550308,35,3,1,573.48,1958410.24,985080.34,1477621,0,21,6.5,76587,46584,41025,1.1,30,2,2,0,0.5,NAO
1,4213807,35,1,1,75.07,353260.76,213228.19,298519,0,20,6.5,76587,46584,41025,1.1,35,1,2,0,0.4,NAO
1,3552205,35,1,1,73.53,87360.68,52730.91,73823,0,21,6.5,76587,46584,41025,1.1,26,1,2,1,0.4,NAO
1,3552205,35,2,1,12930.1,4027931.54,2431259.45,3403763,0,21,6.5,76587,46584,41025,1.1,11,2,2,0,0.4,NAO
1,3523404,35,2,1,1500,2268898.15,1369506.91,1917310,0,22,6.5,76587,46584,41025,1.1,35,1,2,2,0.4,NAO
1,3525003,35,2,1,6316.5,4736929.13,2368464.56,3576381,0,14,6.5,76587,46584,41025,1.1,23,1,2,1,0.51,NAO
1,3509502,35,1,1,65.1,302936.28,165153.85,241125,0,7,6.5,76587,46584,41025,1.1,8,1,2,1,0.46,NAO
1,3550308,35,1,1,48.86,264205.25,158523.15,221932,15,20,6.5,76587,46584,41025,1.1,33,1,2,2,0.4,SIM
1,3550308,35,2,1,980,2941412.11,1470706.06,2206059,1,20,6.5,76587,46584,41025,1.1,44,2,2,2,0.5,SIM
1,3550308,35,1,1,54.3,923101.07,720000,885600,0,1,6.5,76587,46584,41025,1.1,6,1,2,1,0.23,NAO
1,2513851,35,2,1,171.5,765771.36,382885.68,574329,0,20,6.5,76587,46584,41025,1.1,40,2,1,1,0.5,NAO
1,3550308,35,1,2,296.35,1612349.21,806174.61,1209262,0,26,6.5,76587,46584,41025,1.1,34,1,2,3,0.5,NAO
1,3550308,35,8,1,3179.49,7955018.56,4773011.14,6682216,0,26,6.5,76587,46584,41025,1.1,44,2,1,0,0.4,NAO
1,3550308,35,1,1,142.47,850000,636909.04,802505,0,7,6.5,76587,46584,41025,1.1,7,1,2,2,0.26,NAO
1,4113700,41,2,1,250,390591.16,111286.13,191412,30,1,6.5,76587,46584,41025,1.1,41,2,1,3,0.72,SIM
1,3549904,35,8,2,360,418017.4,209008.7,313513,11,21,6.5,76587,46584,41025,1.1,5,1,2,0,0.5,SIM
1,3550308,35,1,1,75,620572.44,310286.22,465429,1,21,6.5,76587,46584,41025,1.1,9,1,2,2,0.5,NAO
1,3550308,35,2,1,202.19,801216.32,400608.16,600912,0,21,6.5,76587,46584,41025,1.1,39,2,2,0,0.5,NAO
1,3170206,31,2,1,300,494302.67,361546.39,459164,0,1,6.5,76587,46584,41025,1.1,33,2,2,0,0.27,NAO
1,3501608,35,2,1,150,347332.44,210004.14,294006,1,23,6.5,76587,46584,41025,1.1,17,2,2,1,0.4,SIM
1,2923035,35,6,1,303.75,446208.32,216104.07,328478,0,1,6.5,76587,46584,41025,1.1,11,2,2,0,0.52,NAO
1,3550308,35,2,2,56,947491.89,477393.79,716091,0,23,6.5,76587,46584,41025,1.1,37,2,2,0,0.5,NAO
1,3550308,35,1,1,60.12,337201.39,168600.7,252901,32,21,6.5,76587,46584,41025,1.1,6,1,2,1,0.5,SIM
1,3550308,35,1,1,168.01,1961020.6,1063358.87,1552504,26,7,6.5,76587,46584,41025,1.1,6,1,2,3,0.46,SIM
1,4312401,43,2,1,18000,194872.5,137959.75,179348,0,7,6.5,76587,46584,41025,1.1,6,1,2,0,0.3,NAO
1,3504107,35,2,1,1422.72,1795389.9,897694.95,1346542,0,20,6.5,76587,46584,41025,1.1,4,2,2,0,0.5,NAO
1,3537602,35,2,1,1097,2031333.68,1015666.84,1523500,0,22,6.5,76587,46584,41025,1.1,34,1,2,0,0.5,NAO
1,3550308,35,1,1,58.32,357976.03,178988.02,268482,0,22,6.5,76587,46584,41025,1.1,34,1,2,1,0.5,NAO
1,3550308,35,2,1,120,338002.63,202801.58,283922,0,22,6.5,76587,46584,41025,1.1,37,2,2,2,0.4,NAO
1,3518800,35,1,1,56.6,207880.56,125688.74,175964,0,23,6.5,76587,46584,41025,1.1,29,1,2,1,0.4,NAO
1,3550308,35,1,1,48335,225013.51,135008.1,190361,0,20,6.5,76587,46584,41025,1.1,28,1,2,0,0.41,NAO
1,3501608,35,2,1,302.5,75571.44,37691.26,56914,2,52,6.5,67516,37765,40925,1.1,35,2,2,0,0.51,SIM
1,3531209,35,2,1,4351.92,454390.63,318073.44,416676,0,21,6.5,76587,46584,41025,1.1,4,1,2,0,0.31,NAO
1,3502804,35,2,1,330,215677.75,107838.87,162837,10,20,6.5,76587,46584,41025,1.1,40,2,2,1,0.51,SIM
1,3552205,35,2,1,250,203214.34,101607.17,152411,0,21,6.5,76587,46584,41025,1.1,7,2,2,2,0.5,NAO
1,3550308,35,1,1,45.42,205762.58,102881.29,154322,0,20,6.5,76587,46584,41025,1.1,20,1,2,1,0.5,NAO
1,3523909,35,2,1,150,248798.3,124399.15,186599,0,21,6.5,76587,46584,41025,1.1,11,2,2,1,0.5,NAO
1,3548708,35,1,1,62.32,266869.63,161354.71,225897,0,22,6.5,76587,46584,41025,1.1,20,1,2,0,0.4,NAO
1,3550308,35,1,1,114.92,775839.33,469087.97,656723,0,22,6.5,76587,46584,41025,1.1,16,1,1,2,0.4,NAO
1,5204508,52,1,1,42.78,160421.26,113932.08,146972,0,7,6.5,76587,46584,41025,1.1,20,1,1,0,0.29,NAO
1,3550308,35,8,1,200,689710.37,344855.18,520731,15,20,6.5,76587,46584,41025,1.1,34,2,2,0,0.51,SIM
1,3550308,35,1,1,59.2,361128.49,180564.25,270846,21,21,6.5,76587,46584,41025,1.1,38,1,2,1,0.5,SIM
1,3550308,35,1,2,258825,1958099.2,986588.28,1479882,0,21,6.5,86555,49406,43209,1.1,10,1,2,4,0.5,NAO
1,3550308,35,1,1,53.46,243948.35,192381.63,234706,0,1,6.5,86555,49406,43209,1.1,37,1,2,1,0.22,NAO
1,3550308,35,1,1,92.83,382512.41,231274.65,323785,40,40,6.5,86555,49406,43209,1.1,31,1,2,0,0.4,SIM
1,3550308,35,2,1,518,1471089.68,1037691.95,1349000,0,21,6.5,86555,49406,43209,1.1,42,2,2,3,0.3,NAO
1,3534401,35,2,1,475,1366900.43,683450.22,1025175,0,20,6.5,86555,49406,43209,1.1,27,2,1,1,0.5,NAO
1,3534401,35,2,1,140,322587.27,260056.95,312068,0,21,6.5,86555,49406,43209,1.1,33,2,2,1,0.2,NAO
1,3550605,35,1,1,60.78,320019.53,161241.84,241863,30,21,6.5,86555,49406,43209,1.1,8,1,2,1,0.5,SIM
1,3550308,35,1,1,51.84,283560.97,171446.63,240025,0,21,6.5,86555,49406,43209,1.1,27,1,2,1,0.4,NAO
1,3550308,35,1,1,335.29,2784872.64,1847030.25,2475021,0,1,6.5,86555,49406,43209,1.1,27,1,2,4,0.34,NAO
1,2611606,26,1,1,75.41,380000,190000,285000,0,21,6.5,86555,49406,43209,1.1,27,1,2,1,0.5,NAO
1,3550308,35,1,1,347.28,999000,559440,999000,0,0,6.5,86555,49406,43209,1.1,28,1,2,3,0.44,NAO
1,3543402,35,1,1,42.96,191230.99,96656.97,144985,0,1,6.5,86555,49406,43209,1.1,9,1,2,1,0.5,NAO
1,3550308,35,1,1,26.71,243302.09,145981.25,205834,1,21,6.5,76587,46584,41025,1.1,35,1,2,1,0.41,SIM
1,3550308,35,1,1,43.08,481330.98,242518.61,363778,0,21,6.5,86555,49406,43209,1.1,14,1,2,0,0.5,NAO
3,3513801,35,3,1,502.03,1355171.62,955924.5,1242702,0,21,6.5,86555,49406,43209,1.1,39,2,1,0,0.3,NAO
1,3550308,35,1,1,172,1454145.96,732671.44,1099007,37,21,6.5,86555,49406,43209,1.1,20,1,1,0,0.5,SIM
1,3550308,35,1,1,245.5,1674706.1,1012560.8,1417585,0,21,6.5,86555,49406,43209,1.1,28,1,1,3,0.4,NAO
1,3550308,35,1,1,284.93,3246204.47,1962720.14,2747808,0,21,6.5,86555,49406,43209,1.1,26,1,2,7,0.4,NAO
1,3550308,35,1,1,212.67,2368271.24,1431904.15,2004666,0,21,6.5,86555,49406,43209,1.1,28,1,2,0,0.4,NAO
1,3552205,35,2,1,228.75,533362.48,264909.96,400014,0,3,6.5,86555,49406,43209,1.1,18,2,2,2,0.51,NAO
1,3550308,35,8,1,2605,3620031.27,2188743.3,3064241,0,21,6.5,86555,49406,43209,1.1,33,2,2,0,0.4,NAO
1,2408102,24,8,1,468,2308371.3,1500000,2040000,0,3,6.5,86555,49406,43209,1.1,23,2,2,0,0.36,NAO
1,3550308,35,2,1,204,517451.4,260717.89,391077,0,21,6.5,86555,49406,43209,1.1,36,2,2,2,0.5,NAO
1,3525904,35,1,1,40,265031.34,160243.25,224341,0,21,6.5,86555,49406,43209,1.1,27,2,2,1,0.4,NAO
1,3548807,35,1,1,83.53,519807.61,318992.01,443399,0,21,6.5,86555,49406,43209,1.1,22,1,2,1,0.39,NAO
1,3502804,35,2,1,498.16,53231.03,26820.46,40231,0,22,6.5,86555,49406,43209,1.1,16,1,2,0,0.5,NAO
1,3502804,35,2,1,250,123273.18,62111.19,93167,0,23,6.5,86555,49406,43209,1.1,22,2,2,0,0.5,NAO
1,3525201,35,8,2,1238.49,98045.82,49400.39,74101,2,20,6.5,86555,49406,43209,1.1,18,1,2,0,0.5,SIM
1,3504107,35,2,1,1202,1414994.11,712944.78,1069417,0,20,6.5,86555,49406,43209,1.1,43,1,2,0,0.5,NAO
3,3556453,35,3,1,200,191253.5,96363.07,144545,0,21,6.5,86555,49406,43209,1.1,30,2,2,0,0.5,NAO
1,3507605,35,1,1,40984,186569.84,112803.86,157925,1,20,6.5,86555,49406,43209,1.1,12,2,1,1,0.4,SIM
1,3523404,35,8,1,547.64,202387.52,122367.54,171315,0,20,6.5,86555,49406,43209,1.1,12,1,2,0,0.4,NAO
1,3550308,35,1,1,80.36,401828.52,214340.91,315081,1,2,6.5,86555,49406,43209,1.1,42,1,2,1,0.47,SIM
1,3550308,35,1,1,50.9,307546.55,207766.82,276330,0,2,6.5,86555,49406,43209,1.1,28,1,2,1,0.33,NAO
1,3522208,35,2,1,1987,1547255.86,904392.19,1284237,0,2,6.5,86555,49406,43209,1.1,42,2,2,0,0.42,NAO
1,3557006,35,1,1,50.85,255653.33,177024.32,231902,0,7,6.5,86555,49406,43209,1.1,8,1,2,1,0.31,NAO
2,3525904,35,7,1,39175,180000,138750.2,170663,0,7,6.5,86555,49406,43209,1.1,18,1,1,1,0.23,NAO
1,3534401,35,1,1,64.96,320839.81,274813.73,316036,0,20,6.5,86555,49406,43209,1.1,15,1,2,1,0.15,NAO
1,3550308,35,1,1,51.27,250283.93,126105.56,189158,22,20,6.5,86555,49406,43209,1.1,36,1,2,1,0.5,SIM
1,3523404,35,2,1,137.92,215178.57,121200,174528,1,20,6.5,86555,49406,43209,1.1,31,2,2,2,0.44,SIM
1,3552205,35,8,1,10427.86,12311880.96,7444009.43,10421613,0,20,6.5,86555,49406,43209,1.1,14,2,2,0,0.4,NAO
1,3552809,35,2,1,127.68,457017.32,276321.81,386851,0,20,6.5,86555,49406,43209,1.1,5,2,2,1,0.4,NAO
1,3550308,35,1,1,82.23,758702.31,382272.16,573408,0,20,6.5,86555,49406,43209,1.1,36,1,2,1,0.5,NAO
1,3550308,35,1,1,73.13,448340.97,225896.6,338845,1,22,6.5,86555,49406,43209,1.1,38,2,2,0,0.5,SIM
1,3550308,35,1,2,78.54,1295000,828800,1295000,0,0,6.5,86555,49406,43209,1.1,14,1,1,2,0.36,NAO
3,3530607,35,3,1,23324.48,4952900.02,2994622.4,4192471,0,21,6.5,86555,49406,43209,1.1,11,2,2,0,0.4,NAO
1,3549904,35,2,1,170.61,763787.24,461801.04,646521,0,22,6.5,86555,49406,43209,1.1,16,1,2,2,0.4,NAO
1,3550308,35,1,1,57.15,282162.6,141081.3,211622,73,20,6.5,86555,49406,43209,1.1,24,1,2,1,0.5,SIM
2,3550308,35,7,1,45.33,418851.21,236188.3,340111,34,7,6.5,86555,49406,43209,1.1,9,1,2,1,0.44,SIM
1,5208707,52,1,1,154.14,519679.83,317291.64,441035,0,7,6.5,86555,49406,43209,1.1,38,1,2,0,0.39,NAO
1,3504107,35,8,1,1200,671019.82,338093.33,507140,0,20,6.5,86555,49406,43209,1.1,29,2,2,0,0.5,NAO
1,3550308,35,1,1,64.52,263351.49,159227.58,222919,0,21,6.5,86555,49406,43209,1.1,38,2,2,0,0.4,NAO
1,2413003,35,1,1,47.03,166410.16,117384.06,164338,33,21,6.5,86555,49406,43209,1.1,56,1,2,0,0.4,SIM
1,3550308,35,2,1,525,855028.35,516967.24,723754,0,20,6.5,86555,49406,43209,1.1,20,2,2,2,0.4,NAO
1,3550308,35,2,1,150,817927.95,297715.82,488254,14,1,6.5,86555,49406,43209,1.1,13,2,2,2,0.64,SIM
1,3550308,35,1,1,57.41,128017.07,77401.68,108362,0,25,6.5,86555,49406,43209,1.1,37,1,2,1,0.4,NAO
1,3550308,35,1,1,411.39,1548091.79,936007.25,1310410,0,22,6.5,86555,49406,43209,1.1,32,1,2,3,0.4,NAO
1,3550308,35,2,1,218.5,1215988.16,735210.76,1029295,0,25,6.5,86555,49406,43209,1.1,40,1,2,2,0.4,NAO
1,4213807,35,1,1,63.72,195432.28,118162.27,165427,3,22,6.5,86555,49406,43209,1.1,32,1,2,1,0.4,SIM
1,3501608,35,2,1,302.5,75571.44,37691.26,56914,2,52,6.5,67516,37765,40925,1.1,35,2,2,0,0.51,SIM
1,3550308,35,2,2,300,885239.28,535233.37,749327,0,20,6.5,86555,49406,43209,1.1,42,2,2,0,0.4,NAO
1,3548500,35,1,1,24.8,160000,80000,120000,17,7,6.5,86555,49406,43209,1.1,37,1,2,0,0.5,SIM
1,3552205,35,2,1,2700,2063069.59,1247373.13,1746322,0,21,6.5,86555,49406,43209,1.1,44,2,2,0,0.4,NAO
1,3133600,35,2,1,200,202497.25,122433.89,171407,0,21,6.5,86555,49406,43209,1.1,30,1,2,0,0.4,NAO
1,3550308,35,2,1,198.78,1350278.49,816405.38,1142968,1,21,6.5,86555,49406,43209,1.1,38,2,2,2,0.4,SIM
1,3550308,35,2,1,79.65,258015.31,130001.01,195002,50,21,6.5,86555,49406,43209,1.1,43,2,2,0,0.5,SIM
1,3550308,35,1,1,104.29,913973.38,644707.68,838120,0,21,6.5,86555,49406,43209,1.1,24,1,2,1,0.3,NAO
1,3550308,35,1,1,182.69,740574.51,447766.16,626873,0,21,6.5,86555,49406,43209,1.1,34,1,2,3,0.4,NAO
1,3529005,35,1,1,57.22,126427.5,76440.6,107017,0,24,6.5,86555,49406,43209,1.1,20,1,2,1,0.4,NAO
1,3550308,35,1,1,61.77,302916.8,152624.63,228937,34,24,6.5,86555,49406,43209,1.1,17,1,2,2,0.5,SIM
1,4213807,35,1,2,61.35,159171.67,95503,134659,53,21,6.5,86555,49406,43209,1.1,22,1,2,0,0.41,SIM
1,3507605,35,1,1,72.63,88757.27,53664.42,75130,93,24,6.5,86555,49406,43209,1.1,30,1,2,0,0.4,SIM
1,3513801,35,1,1,55.87,229144.66,114572.33,171858,26,21,6.5,86555,49406,43209,1.1,44,1,2,1,0.5,SIM
1,3548500,35,1,1,107.75,567494.21,285931.95,428898,0,21,6.5,86555,49406,43209,1.1,44,1,2,1,0.5,NAO
1,3550308,35,1,1,91.13,771031.06,445068.17,636447,14,1,6.5,86555,49406,43209,1.1,18,1,2,2,0.43,SIM
1,2607901,26,1,1,89.69,203400.76,101700.38,152551,0,7,6.5,86555,49406,43209,1.1,1,1,2,1,0.5,NAO
1,3550308,35,2,1,264,130170.33,65085.17,97628,9,20,6.5,86555,49406,43209,1.1,37,2,2,2,0.5,SIM
1,3509502,35,8,1,5800,753107.78,379453.36,569180,0,21,6.5,86555,49406,43209,1.1,27,2,2,0,0.5,NAO
1,3505708,35,8,1,631.71,2082805.23,1049421.41,1574132,0,21,6.5,86555,49406,43209,1.1,31,1,2,0,0.5,NAO
1,3550308,35,1,1,66.88,43551,43572,65358,23,21,6.5,86555,49406,43209,1.1,21,1,2,1,0.5,SIM
1,3550308,35,2,1,250,491552.99,396270.36,475524,0,21,6.5,86555,49406,43209,1.1,17,2,2,0,0.2,NAO
1,3550308,35,2,1,86.92,559251.24,338134.46,473388,0,21,6.5,86555,49406,43209,1.1,15,1,2,1,0.4,NAO
1,3518800,35,8,1,362.81,113580.1,68672.8,96142,0,21,6.5,86555,49406,43209,1.1,13,2,2,0,0.4,NAO
1,3509502,35,2,1,258,258405.57,156237.17,218732,0,21,6.5,86555,49406,43209,1.1,29,2,2,2,0.4,NAO
1,3523404,35,8,1,5002.02,292072.21,176592.7,247230,0,21,6.5,86555,49406,43209,1.1,39,1,2,0,0.4,NAO
1,3550308,35,1,1,45.5,196025.67,138274.55,179757,0,21,6.5,86555,49406,43209,1.1,36,1,2,1,0.3,NAO
1,3539202,35,8,1,267.5,98199,79875,95051,0,2,6.5,86555,49406,43209,1.1,6,1,2,0,0.19,NAO
1,2513851,35,1,1,110.49,405824.65,286264.65,372144,0,20,6.5,86555,49406,43209,1.1,31,1,2,1,0.3,NAO
2,3550308,35,7,1,57.6,233620.4,141251.56,197752,27,21,6.5,86555,49406,43209,1.1,44,1,2,0,0.4,SIM
1,3530607,35,8,2,1384.69,225427.87,136298.2,190817,1,20,6.5,86555,49406,43209,1.1,28,2,2,0,0.4,SIM
1,3549904,35,2,1,211.6,450299.04,225149.52,337724,0,7,6.5,86555,49406,43209,1.1,12,2,2,2,0.5,NAO
1,3550308,35,2,1,202,497336.96,250583.23,375875,0,20,6.5,86555,49406,43209,1.1,42,2,2,2,0.5,NAO
1,3529005,35,1,1,46.11,83493.5,50481.84,70675,0,21,6.5,86555,49406,43209,1.1,4,1,2,1,0.4,NAO
1,3550308,35,2,1,163.8,304969.27,153658.76,230488,1,21,6.5,86555,49406,43209,1.1,41,2,2,2,0.5,SIM
1,3550308,35,2,1,306,973585.73,490541.17,735812,1,21,6.5,86555,49406,43209,1.1,47,2,2,2,0.5,SIM
1,3529005,35,2,1,125,122101.3,73824.89,103355,0,21,6.5,86555,49406,43209,1.1,18,2,2,1,0.4,NAO
1,3518800,35,1,2,80.92,268388.46,162273.03,227182,0,21,6.5,86555,49406,43209,1.1,31,1,2,1,0.4,NAO
1,3550308,35,1,1,536.03,4109417.03,2070529.76,3105795,0,21,6.5,86555,49406,43209,1.1,29,1,2,5,0.5,NAO
1,2927408,29,1,1,189.1,1086113.03,932191.13,1072020,0,7,6.5,86555,49406,43209,1.1,28,1,2,2,0.15,NAO
1,4213807,35,1,1,61.04,140659.33,85045.44,119064,0,21,6.5,86555,49406,43209,1.1,30,1,1,1,0.4,NAO
1,3550308,35,1,1,58.7,440884.04,266567.31,373194,0,21,6.5,86555,49406,43209,1.1,41,1,2,1,0.4,NAO
1,3556453,35,8,1,500,148617.75,104833.47,136284,0,21,6.5,86555,49406,43209,1.1,30,2,2,0,0.3,NAO
1,3550308,35,1,1,59335,581475.99,410167.34,533218,10,21,6.5,86555,49406,43209,1.1,25,1,2,2,0.3,SIM
1,3548708,35,1,1,46.43,152743.86,92351.99,129293,0,21,6.5,86555,49406,43209,1.1,26,1,2,1,0.4,NAO
1,2513851,35,2,1,400,907475.15,594400.76,802441,0,21,6.5,86555,49406,43209,1.1,16,2,2,3,0.35,NAO
1,3550308,35,1,1,139.25,1467309.5,887164.67,1242031,0,21,6.5,86555,49406,43209,1.1,31,1,2,2,0.4,NAO
1,5211800,52,2,1,300,309389.89,174959.87,251942,0,7,6.5,86555,49406,43209,1.1,5,1,2,0,0.44,NAO
1,2927408,29,1,1,82.08,465908.24,232954.12,349431,21,7,6.5,86555,49406,43209,1.1,6,1,2,1,0.5,SIM
1,3550308,35,1,1,64.57,327163.41,197809.54,276933,0,21,6.5,86555,49406,43209,1.1,35,1,2,0,0.4,NAO
